"","BUYER_COUNTY","BUYER_STATE","year","count","DOSAGE_UNIT","countyfips"
"22077","SAINT CROIX","WI",2009,3661,1431550,"55109"
"22078","SAINT CROIX","WI",2010,4429,1524060,"55109"
"22079","SAINT CROIX","WI",2011,4685,1649140,"55109"
"22080","SAINT CROIX","WI",2012,4977,1695700,"55109"
"22081","SAINT CROIX","WI",2013,5054,1544030,"55109"
"22082","SAINT CROIX","WI",2014,4965,1468980,"55109"
"22083","SAINT FRANCIS","AR",2006,2135,487000,"05123"
"22084","SAINT FRANCIS","AR",2007,1975,556060,"05123"
"22085","SAINT FRANCIS","AR",2008,2826,627210,"05123"
"22086","SAINT FRANCIS","AR",2009,2504,683600,"05123"
"22087","SAINT FRANCIS","AR",2010,2648,738210,"05123"
"22088","SAINT FRANCIS","AR",2011,3006,911890,"05123"
"22089","SAINT FRANCIS","AR",2012,2995,939230,"05123"
"22090","SAINT FRANCIS","AR",2013,2391,919210,"05123"
"22091","SAINT FRANCIS","AR",2014,2035,1000090,"05123"
"22092","SAINT FRANCOIS","MO",2006,9431,4037050,"29187"
"22093","SAINT FRANCOIS","MO",2007,11879,4845730,"29187"
"22094","SAINT FRANCOIS","MO",2008,13639,5740230,"29187"
"22095","SAINT FRANCOIS","MO",2009,13016,5780660,"29187"
"22096","SAINT FRANCOIS","MO",2010,14314,6027950,"29187"
"22097","SAINT FRANCOIS","MO",2011,15180,6814970,"29187"
"22098","SAINT FRANCOIS","MO",2012,15598,7039970,"29187"
"22099","SAINT FRANCOIS","MO",2013,15602,7125940,"29187"
"22100","SAINT FRANCOIS","MO",2014,12016,7074080,"29187"
"22101","SAINT HELENA","LA",2006,282,115480,"22091"
"22102","SAINT HELENA","LA",2007,326,130700,"22091"
"22103","SAINT HELENA","LA",2008,321,167900,"22091"
"22104","SAINT HELENA","LA",2009,318,159560,"22091"
"22105","SAINT HELENA","LA",2010,327,173400,"22091"
"22106","SAINT HELENA","LA",2011,320,164300,"22091"
"22107","SAINT HELENA","LA",2012,318,144100,"22091"
"22108","SAINT HELENA","LA",2013,469,142670,"22091"
"22109","SAINT HELENA","LA",2014,630,198950,"22091"
"22110","SAINT JAMES","LA",2006,1118,340690,"22093"
"22111","SAINT JAMES","LA",2007,1217,363990,"22093"
"22112","SAINT JAMES","LA",2008,1320,407460,"22093"
"22113","SAINT JAMES","LA",2009,1366,406810,"22093"
"22114","SAINT JAMES","LA",2010,1320,431580,"22093"
"22115","SAINT JAMES","LA",2011,1553,554560,"22093"
"22116","SAINT JAMES","LA",2012,1791,614610,"22093"
"22117","SAINT JAMES","LA",2013,1909,656530,"22093"
"22118","SAINT JAMES","LA",2014,1499,764410,"22093"
"22119","SAINT JOHN","VI",2006,65,22200,NA
"22120","SAINT JOHN","VI",2007,60,21800,NA
"22121","SAINT JOHN","VI",2008,70,24700,NA
"22122","SAINT JOHN","VI",2009,58,23100,NA
"22123","SAINT JOHN","VI",2010,75,23500,NA
"22124","SAINT JOHN","VI",2011,89,30200,NA
"22125","SAINT JOHN","VI",2012,85,30200,NA
"22126","SAINT JOHN","VI",2013,66,22000,NA
"22127","SAINT JOHN","VI",2014,63,20400,NA
"22128","SAINT JOHNS","FL",2006,14593,4845090,"12109"
"22129","SAINT JOHNS","FL",2007,15651,5386170,"12109"
"22130","SAINT JOHNS","FL",2008,15776,5737870,"12109"
"22131","SAINT JOHNS","FL",2009,17379,6298763.5,"12109"
"22132","SAINT JOHNS","FL",2010,19581,7566475,"12109"
"22133","SAINT JOHNS","FL",2011,20255,7189380,"12109"
"22134","SAINT JOHNS","FL",2012,19699,6406210,"12109"
"22135","SAINT JOHNS","FL",2013,20661,6478760,"12109"
"22136","SAINT JOHNS","FL",2014,17048,6722730,"12109"
"22137","SAINT JOSEPH","MI",2006,5812,1886500,"26149"
"22138","SAINT JOSEPH","MI",2007,6135,2113710,"26149"
"22139","SAINT JOSEPH","MI",2008,6942,2241340,"26149"
"22140","SAINT JOSEPH","MI",2009,6480,2331880,"26149"
"22141","SAINT JOSEPH","MI",2010,7265,2581410,"26149"
"22142","SAINT JOSEPH","MI",2011,7668,2959450,"26149"
"22143","SAINT JOSEPH","MI",2012,7969,3274620,"26149"
"22144","SAINT JOSEPH","MI",2013,7428,3226100,"26149"
"22145","SAINT JOSEPH","MI",2014,6379,3455150,"26149"
"22146","SAINT LANDRY","LA",2006,10470,3762660,"22097"
"22147","SAINT LANDRY","LA",2007,10935,4154040,"22097"
"22148","SAINT LANDRY","LA",2008,11152,4570190,"22097"
"22149","SAINT LANDRY","LA",2009,11743,5051900,"22097"
"22150","SAINT LANDRY","LA",2010,11343,4940660,"22097"
"22151","SAINT LANDRY","LA",2011,12294,5730820,"22097"
"22152","SAINT LANDRY","LA",2012,12149,5820860,"22097"
"22153","SAINT LANDRY","LA",2013,11825,5638310,"22097"
"22154","SAINT LANDRY","LA",2014,9925,6069000,"22097"
"22155","SAINT LAWRENCE","NY",2006,6581,2609050,"36089"
"22156","SAINT LAWRENCE","NY",2007,7482,2818250,"36089"
"22157","SAINT LAWRENCE","NY",2008,9145,3137530,"36089"
"22158","SAINT LAWRENCE","NY",2009,10035,3630420,"36089"
"22159","SAINT LAWRENCE","NY",2010,10396,3762050,"36089"
"22160","SAINT LAWRENCE","NY",2011,11428,4109150,"36089"
"22161","SAINT LAWRENCE","NY",2012,10679,3891320,"36089"
"22162","SAINT LAWRENCE","NY",2013,11368,3808780,"36089"
"22163","SAINT LAWRENCE","NY",2014,10290,3762020,"36089"
"22164","SAINT LOUIS","MN",2006,13551,6209500,"27137"
"22165","SAINT LOUIS","MN",2007,16107,7079296,"27137"
"22166","SAINT LOUIS","MN",2008,18392,7826416,"27137"
"22167","SAINT LOUIS","MN",2009,18234,8140610,"27137"
"22168","SAINT LOUIS","MN",2010,19231,8161397,"27137"
"22169","SAINT LOUIS","MN",2011,20911,8666742,"27137"
"22170","SAINT LOUIS","MN",2012,21963,8791610,"27137"
"22171","SAINT LOUIS","MN",2013,21415,8387620,"27137"
"22172","SAINT LOUIS","MN",2014,18334,7823720,"27137"
"22173","SAINT LOUIS","MO",2006,63297,22463129,"29189"
"22174","SAINT LOUIS","MO",2007,71465,25327940,"29189"
"22175","SAINT LOUIS","MO",2008,77390,27455540,"29189"
"22176","SAINT LOUIS","MO",2009,83891,30296460,"29189"
"22177","SAINT LOUIS","MO",2010,96222,33866100,"29189"
"22178","SAINT LOUIS","MO",2011,108007,38621098,"29189"
"22179","SAINT LOUIS","MO",2012,112812,39821927,"29189"
"22180","SAINT LOUIS","MO",2013,113059,39179958,"29189"
"22181","SAINT LOUIS","MO",2014,99553,40212762,"29189"
"22182","SAINT LOUIS CITY","MO",2006,13004,4756055,"29510"
"22183","SAINT LOUIS CITY","MO",2007,15006,5532720,"29510"
"22184","SAINT LOUIS CITY","MO",2008,16592,6412900,"29510"
"22185","SAINT LOUIS CITY","MO",2009,18435,7385460,"29510"
"22186","SAINT LOUIS CITY","MO",2010,22041,8657850,"29510"
"22187","SAINT LOUIS CITY","MO",2011,25870,10065100,"29510"
"22188","SAINT LOUIS CITY","MO",2012,27904,10647560,"29510"
"22189","SAINT LOUIS CITY","MO",2013,27593,10271805,"29510"
"22190","SAINT LOUIS CITY","MO",2014,23798,10243320,"29510"
"22191","SAINT LUCIE","FL",2006,19815,6856560,"12111"
"22192","SAINT LUCIE","FL",2007,21565,7619100,"12111"
"22193","SAINT LUCIE","FL",2008,22050,8394640,"12111"
"22194","SAINT LUCIE","FL",2009,22579,9451190,"12111"
"22195","SAINT LUCIE","FL",2010,23018,10772990,"12111"
"22196","SAINT LUCIE","FL",2011,24356,12768260,"12111"
"22197","SAINT LUCIE","FL",2012,23354,8989152,"12111"
"22198","SAINT LUCIE","FL",2013,23642,7848690,"12111"
"22199","SAINT LUCIE","FL",2014,20976,8126886,"12111"
"22200","SAINT MARTIN","LA",2006,3679,1161460,"22099"
"22201","SAINT MARTIN","LA",2007,4114,1392840,"22099"
"22202","SAINT MARTIN","LA",2008,4517,1623580,"22099"
"22203","SAINT MARTIN","LA",2009,4619,1778930,"22099"
"22204","SAINT MARTIN","LA",2010,4657,1751260,"22099"
"22205","SAINT MARTIN","LA",2011,5142,1997970,"22099"
"22206","SAINT MARTIN","LA",2012,5408,2086040,"22099"
"22207","SAINT MARTIN","LA",2013,4941,2038390,"22099"
"22208","SAINT MARTIN","LA",2014,4087,2324700,"22099"
"22209","SAINT MARY","LA",2006,6326,1940910,"22101"
"22210","SAINT MARY","LA",2007,6715,2082643,"22101"
"22211","SAINT MARY","LA",2008,7216,2393520,"22101"
"22212","SAINT MARY","LA",2009,7267,2628150,"22101"
"22213","SAINT MARY","LA",2010,7425,2732640,"22101"
"22214","SAINT MARY","LA",2011,8001,3140050,"22101"
"22215","SAINT MARY","LA",2012,8622,3261760,"22101"
"22216","SAINT MARY","LA",2013,7724,2945330,"22101"
"22217","SAINT MARY","LA",2014,6136,3082680,"22101"
"22218","SAINT MARYS","MD",2006,6771,2519580,"24037"
"22219","SAINT MARYS","MD",2007,8465,3262600,"24037"
"22220","SAINT MARYS","MD",2008,8764,3630280,"24037"
"22221","SAINT MARYS","MD",2009,8325,3528140,"24037"
"22222","SAINT MARYS","MD",2010,8537,3650102,"24037"
"22223","SAINT MARYS","MD",2011,8121,3751070,"24037"
"22224","SAINT MARYS","MD",2012,8598,3959000,"24037"
"22225","SAINT MARYS","MD",2013,9133,3829260,"24037"
"22226","SAINT MARYS","MD",2014,8594,3832920,"24037"
"22227","SAINT TAMMANY","LA",2006,29565,13229910,"22103"
"22228","SAINT TAMMANY","LA",2007,30651,14381646,"22103"
"22229","SAINT TAMMANY","LA",2008,30744,13730060,"22103"
"22230","SAINT TAMMANY","LA",2009,30724,13118963,"22103"
"22231","SAINT TAMMANY","LA",2010,32163,12417592,"22103"
"22232","SAINT TAMMANY","LA",2011,33776,13837366,"22103"
"22233","SAINT TAMMANY","LA",2012,33495,14486904,"22103"
"22234","SAINT TAMMANY","LA",2013,33849,13840224,"22103"
"22235","SAINT TAMMANY","LA",2014,25029,12416910,"22103"
"22236","SAINT THOMAS","VI",2006,628,219100,NA
"22237","SAINT THOMAS","VI",2007,757,249480,NA
"22238","SAINT THOMAS","VI",2008,815,294250,NA
"22239","SAINT THOMAS","VI",2009,798,313200,NA
"22240","SAINT THOMAS","VI",2010,802,318630,NA
"22241","SAINT THOMAS","VI",2011,932,383350,NA
"22242","SAINT THOMAS","VI",2012,939,373280,NA
"22243","SAINT THOMAS","VI",2013,988,376400,NA
"22244","SAINT THOMAS","VI",2014,1021,314440,NA
"22245","SAINTE GENEVIEVE","MO",2006,680,250190,"29186"
"22246","SAINTE GENEVIEVE","MO",2007,823,277600,"29186"
"22247","SAINTE GENEVIEVE","MO",2008,794,263300,"29186"
"22248","SAINTE GENEVIEVE","MO",2009,807,261860,"29186"
"22249","SAINTE GENEVIEVE","MO",2010,979,278740,"29186"
"22250","SAINTE GENEVIEVE","MO",2011,1035,320750,"29186"
"22251","SAINTE GENEVIEVE","MO",2012,1118,338030,"29186"
"22252","SAINTE GENEVIEVE","MO",2013,1126,371700,"29186"
"22253","SAINTE GENEVIEVE","MO",2014,1225,386630,"29186"
"22254","SALEM","NJ",2006,5774,1965965,"34033"
"22255","SALEM","NJ",2007,5318,1998275,"34033"
"22256","SALEM","NJ",2008,5129,2071350,"34033"
"22257","SALEM","NJ",2009,5693,2319730,"34033"
"22258","SALEM","NJ",2010,6906,2669500,"34033"
"22259","SALEM","NJ",2011,7097,2742600,"34033"
"22260","SALEM","NJ",2012,6709,2671920,"34033"
"22261","SALEM","NJ",2013,6868,2808430,"34033"
"22262","SALEM","NJ",2014,6822,2954290,"34033"
"22263","SALEM","VA",2006,5227,1485480,"51775"
"22264","SALEM","VA",2007,6176,1811070,"51775"
"22265","SALEM","VA",2008,6733,2130410,"51775"
"22266","SALEM","VA",2009,7581,2537760,"51775"
"22267","SALEM","VA",2010,8245,2609000,"51775"
"22268","SALEM","VA",2011,8568,2804000,"51775"
"22269","SALEM","VA",2012,8943,2888610,"51775"
"22270","SALEM","VA",2013,8897,2806200,"51775"
"22271","SALEM","VA",2014,7135,2728250,"51775"
"22272","SALINAS","PR",2006,226,135000,NA
"22273","SALINAS","PR",2007,270,142590,NA
"22274","SALINAS","PR",2008,251,152800,NA
"22275","SALINAS","PR",2009,257,159960,NA
"22276","SALINAS","PR",2010,389,277880,NA
"22277","SALINAS","PR",2011,429,290150,NA
"22278","SALINAS","PR",2012,373,267750,NA
"22279","SALINAS","PR",2013,371,322480,NA
"22280","SALINAS","PR",2014,291,280210,NA
"22281","SALINE","AR",2006,8654,2988586,"05125"
"22282","SALINE","AR",2007,9484,3381250,"05125"
"22283","SALINE","AR",2008,11195,3850110,"05125"
"22284","SALINE","AR",2009,12067,4472910,"05125"
"22285","SALINE","AR",2010,13486,4545790,"05125"
"22286","SALINE","AR",2011,13525,4775980,"05125"
"22287","SALINE","AR",2012,13225,5137860,"05125"
"22288","SALINE","AR",2013,11903,5139950,"05125"
"22289","SALINE","AR",2014,8754,5090910,"05125"
"22290","SALINE","IL",2006,3980,1789730,"17165"
"22291","SALINE","IL",2007,4562,1949730,"17165"
"22292","SALINE","IL",2008,5243,2061230,"17165"
"22293","SALINE","IL",2009,5266,2131260,"17165"
"22294","SALINE","IL",2010,6158,2297710,"17165"
"22295","SALINE","IL",2011,6806,2631950,"17165"
"22296","SALINE","IL",2012,6595,2652670,"17165"
"22297","SALINE","IL",2013,6451,2732180,"17165"
"22298","SALINE","IL",2014,4694,3013980,"17165"
"22299","SALINE","KS",2006,4899,1814910,"20169"
"22300","SALINE","KS",2007,5682,2085230,"20169"
"22301","SALINE","KS",2008,5895,2308860,"20169"
"22302","SALINE","KS",2009,6484,2490410,"20169"
"22303","SALINE","KS",2010,6809,2695330,"20169"
"22304","SALINE","KS",2011,7130,2951770,"20169"
"22305","SALINE","KS",2012,8099,3175400,"20169"
"22306","SALINE","KS",2013,8238,3247600,"20169"
"22307","SALINE","KS",2014,7262,3329630,"20169"
"22308","SALINE","MO",2006,1961,523180,"29195"
"22309","SALINE","MO",2007,2382,630110,"29195"
"22310","SALINE","MO",2008,2440,660510,"29195"
"22311","SALINE","MO",2009,2513,684780,"29195"
"22312","SALINE","MO",2010,3091,852130,"29195"
"22313","SALINE","MO",2011,3725,1073600,"29195"
"22314","SALINE","MO",2012,3578,1112470,"29195"
"22315","SALINE","MO",2013,3499,1028780,"29195"
"22316","SALINE","MO",2014,2919,1037130,"29195"
"22317","SALINE","NE",2006,1070,254400,"31151"
"22318","SALINE","NE",2007,1228,299000,"31151"
"22319","SALINE","NE",2008,1435,330000,"31151"
"22320","SALINE","NE",2009,1500,361230,"31151"
"22321","SALINE","NE",2010,1604,372310,"31151"
"22322","SALINE","NE",2011,1625,394540,"31151"
"22323","SALINE","NE",2012,1451,392600,"31151"
"22324","SALINE","NE",2013,1298,368000,"31151"
"22325","SALINE","NE",2014,1154,360930,"31151"
"22326","SALT LAKE","UT",2006,92898,34465582,"49035"
"22327","SALT LAKE","UT",2007,98736,35929186,"49035"
"22328","SALT LAKE","UT",2008,104587,37404732,"49035"
"22329","SALT LAKE","UT",2009,109581,39571480,"49035"
"22330","SALT LAKE","UT",2010,116278,42424930,"49035"
"22331","SALT LAKE","UT",2011,118001,43466130,"49035"
"22332","SALT LAKE","UT",2012,121109,44701957,"49035"
"22333","SALT LAKE","UT",2013,123920,44693127,"49035"
"22334","SALT LAKE","UT",2014,111879,45187808,"49035"
"22335","SALUDA","SC",2006,553,175750,"45081"
"22336","SALUDA","SC",2007,567,202370,"45081"
"22337","SALUDA","SC",2008,588,208020,"45081"
"22338","SALUDA","SC",2009,722,244660,"45081"
"22339","SALUDA","SC",2010,745,248820,"45081"
"22340","SALUDA","SC",2011,855,312590,"45081"
"22341","SALUDA","SC",2012,979,378440,"45081"
"22342","SALUDA","SC",2013,939,348720,"45081"
"22343","SALUDA","SC",2014,790,359800,"45081"
"22344","SAMPSON","NC",2006,5142,1866300,"37163"
"22345","SAMPSON","NC",2007,5023,1992640,"37163"
"22346","SAMPSON","NC",2008,5472,2293100,"37163"
"22347","SAMPSON","NC",2009,5798,2358650,"37163"
"22348","SAMPSON","NC",2010,6212,2523920,"37163"
"22349","SAMPSON","NC",2011,6741,2920200,"37163"
"22350","SAMPSON","NC",2012,7048,2978240,"37163"
"22351","SAMPSON","NC",2013,7389,3028550,"37163"
"22352","SAMPSON","NC",2014,6265,2895710,"37163"
"22353","SAN AUGUSTINE","TX",2006,779,366160,"48405"
"22354","SAN AUGUSTINE","TX",2007,814,355280,"48405"
"22355","SAN AUGUSTINE","TX",2008,781,363650,"48405"
"22356","SAN AUGUSTINE","TX",2009,844,375370,"48405"
"22357","SAN AUGUSTINE","TX",2010,912,414260,"48405"
"22358","SAN AUGUSTINE","TX",2011,1022,459280,"48405"
"22359","SAN AUGUSTINE","TX",2012,962,452110,"48405"
"22360","SAN AUGUSTINE","TX",2013,889,465050,"48405"
"22361","SAN AUGUSTINE","TX",2014,796,446320,"48405"
"22362","SAN BENITO","CA",2006,2285,873860,"06069"
"22363","SAN BENITO","CA",2007,2605,962900,"06069"
"22364","SAN BENITO","CA",2008,2369,1068700,"06069"
"22365","SAN BENITO","CA",2009,2202,1204000,"06069"
"22366","SAN BENITO","CA",2010,2564,1237390,"06069"
"22367","SAN BENITO","CA",2011,2957,1430330,"06069"
"22368","SAN BENITO","CA",2012,2756,1671780,"06069"
"22369","SAN BENITO","CA",2013,2632,1834390,"06069"
"22370","SAN BENITO","CA",2014,2967,1898910,"06069"
"22371","SAN BERNARDINO","CA",2006,84441,47498683.5,"06071"
"22372","SAN BERNARDINO","CA",2007,89590,51178641,"06071"
"22373","SAN BERNARDINO","CA",2008,97731,56814030,"06071"
"22374","SAN BERNARDINO","CA",2009,100797,61020065,"06071"
"22375","SAN BERNARDINO","CA",2010,109681,63478311,"06071"
"22376","SAN BERNARDINO","CA",2011,119196,72070569,"06071"
"22377","SAN BERNARDINO","CA",2012,116158,74627997,"06071"
"22378","SAN BERNARDINO","CA",2013,118363,75534411,"06071"
"22379","SAN BERNARDINO","CA",2014,106266,74727963,"06071"
"22380","SAN DIEGO","CA",2006,129023,71151558,"06073"
"22381","SAN DIEGO","CA",2007,133192,67667783.5,"06073"
"22382","SAN DIEGO","CA",2008,142325,70467053,"06073"
"22383","SAN DIEGO","CA",2009,149224,76205141,"06073"
"22384","SAN DIEGO","CA",2010,161104,78854418,"06073"
"22385","SAN DIEGO","CA",2011,173597,87706706,"06073"
"22386","SAN DIEGO","CA",2012,168069,87892461,"06073"
"22387","SAN DIEGO","CA",2013,173547,87668433,"06073"
"22388","SAN DIEGO","CA",2014,159261,85880550,"06073"
"22389","SAN FRANCISCO","CA",2006,34879,15437530,"06075"
"22390","SAN FRANCISCO","CA",2007,37213,16612100,"06075"
"22391","SAN FRANCISCO","CA",2008,38847,18110575,"06075"
"22392","SAN FRANCISCO","CA",2009,38722,18711060,"06075"
"22393","SAN FRANCISCO","CA",2010,40402,18952070,"06075"
"22394","SAN FRANCISCO","CA",2011,43271,19896260,"06075"
"22395","SAN FRANCISCO","CA",2012,44697,19824946,"06075"
"22396","SAN FRANCISCO","CA",2013,46510,18665130,"06075"
"22397","SAN FRANCISCO","CA",2014,41031,17289063,"06075"
"22398","SAN GERMAN","PR",2006,299,109300,NA
"22399","SAN GERMAN","PR",2007,259,103200,NA
"22400","SAN GERMAN","PR",2008,235,101800,NA
"22401","SAN GERMAN","PR",2009,231,116830,NA
"22402","SAN GERMAN","PR",2010,288,132200,NA
"22403","SAN GERMAN","PR",2011,297,143430,NA
"22404","SAN GERMAN","PR",2012,321,152110,NA
"22405","SAN GERMAN","PR",2013,305,143780,NA
"22406","SAN GERMAN","PR",2014,190,132650,NA
"22407","SAN JACINTO","TX",2006,1044,521320,"48407"
"22408","SAN JACINTO","TX",2007,1105,476700,"48407"
"22409","SAN JACINTO","TX",2008,1119,493300,"48407"
"22410","SAN JACINTO","TX",2009,1133,522860,"48407"
"22411","SAN JACINTO","TX",2010,1127,519900,"48407"
"22412","SAN JACINTO","TX",2011,1026,479670,"48407"
"22413","SAN JACINTO","TX",2012,963,436960,"48407"
"22414","SAN JACINTO","TX",2013,839,435490,"48407"
"22415","SAN JACINTO","TX",2014,676,450050,"48407"
"22416","SAN JOAQUIN","CA",2006,36650,19243605,"06077"
"22417","SAN JOAQUIN","CA",2007,39927,21703010,"06077"
"22418","SAN JOAQUIN","CA",2008,43212,23578450,"06077"
"22419","SAN JOAQUIN","CA",2009,45197,25553000,"06077"
"22420","SAN JOAQUIN","CA",2010,49162,27855680,"06077"
"22421","SAN JOAQUIN","CA",2011,51240,29910310,"06077"
"22422","SAN JOAQUIN","CA",2012,46924,30537280,"06077"
"22423","SAN JOAQUIN","CA",2013,45894,31036030,"06077"
"22424","SAN JOAQUIN","CA",2014,39479,31174100,"06077"
"22425","SAN JUAN","CO",2006,1,80,"08111"
"22426","SAN JUAN","NM",2006,6717,2516940,"35045"
"22427","SAN JUAN","NM",2007,7730,2940890,"35045"
"22428","SAN JUAN","NM",2008,7832,3144170,"35045"
"22429","SAN JUAN","NM",2009,7656,3285180,"35045"
"22430","SAN JUAN","NM",2010,8348,3392265,"35045"
"22431","SAN JUAN","NM",2011,8700,3613630,"35045"
"22432","SAN JUAN","NM",2012,8806,3482650,"35045"
"22433","SAN JUAN","NM",2013,7986,3108004,"35045"
"22434","SAN JUAN","NM",2014,7168,3164690,"35045"
"22435","SAN JUAN","PR",2006,4196,1826500,NA
"22436","SAN JUAN","PR",2007,3602,1636400,NA
"22437","SAN JUAN","PR",2008,2887,1386360,NA
"22438","SAN JUAN","PR",2009,2598,1437940,NA
"22439","SAN JUAN","PR",2010,2575,1665730,NA
"22440","SAN JUAN","PR",2011,2375,1690270,NA
"22441","SAN JUAN","PR",2012,2390,1746010,NA
"22442","SAN JUAN","PR",2013,2310,1785880,NA
"22443","SAN JUAN","PR",2014,1915,1869220,NA
"22444","SAN JUAN","UT",2006,488,279400,"49037"
"22445","SAN JUAN","UT",2007,525,258330,"49037"
"22446","SAN JUAN","UT",2008,687,321510,"49037"
"22447","SAN JUAN","UT",2009,1017,382700,"49037"
"22448","SAN JUAN","UT",2010,1156,414890,"49037"
"22449","SAN JUAN","UT",2011,1216,425850,"49037"
"22450","SAN JUAN","UT",2012,1202,445120,"49037"
"22451","SAN JUAN","UT",2013,1060,415610,"49037"
"22452","SAN JUAN","UT",2014,862,391100,"49037"
"22453","SAN JUAN","WA",2006,1252,343200,"53055"
"22454","SAN JUAN","WA",2007,1461,395700,"53055"
"22455","SAN JUAN","WA",2008,1699,449100,"53055"
"22456","SAN JUAN","WA",2009,1738,494320,"53055"
"22457","SAN JUAN","WA",2010,1884,555880,"53055"
"22458","SAN JUAN","WA",2011,1900,627210,"53055"
"22459","SAN JUAN","WA",2012,1829,588300,"53055"
"22460","SAN JUAN","WA",2013,1679,565444,"53055"
"22461","SAN JUAN","WA",2014,1557,499140,"53055"
"22462","SAN LORENZO","PR",2006,257,107700,NA
"22463","SAN LORENZO","PR",2007,256,110000,NA
"22464","SAN LORENZO","PR",2008,230,114330,NA
"22465","SAN LORENZO","PR",2009,230,151400,NA
"22466","SAN LORENZO","PR",2010,246,125900,NA
"22467","SAN LORENZO","PR",2011,260,109800,NA
"22468","SAN LORENZO","PR",2012,228,101300,NA
"22469","SAN LORENZO","PR",2013,247,106230,NA
"22470","SAN LORENZO","PR",2014,141,105730,NA
"22471","SAN LUIS OBISPO","CA",2006,19287,8659463,"06079"
"22472","SAN LUIS OBISPO","CA",2007,19806,9558307,"06079"
"22473","SAN LUIS OBISPO","CA",2008,20318,10349245,"06079"
"22474","SAN LUIS OBISPO","CA",2009,19957,10869640,"06079"
"22475","SAN LUIS OBISPO","CA",2010,21322,11542384,"06079"
"22476","SAN LUIS OBISPO","CA",2011,22785,12704589.58,"06079"
"22477","SAN LUIS OBISPO","CA",2012,21247,13145370,"06079"
"22478","SAN LUIS OBISPO","CA",2013,20390,12353812,"06079"
"22479","SAN LUIS OBISPO","CA",2014,18945,11758236,"06079"
"22480","SAN MATEO","CA",2006,28723,12352137,"06081"
"22481","SAN MATEO","CA",2007,28945,13280999,"06081"
"22482","SAN MATEO","CA",2008,30571,14508740,"06081"
"22483","SAN MATEO","CA",2009,32635,15892610,"06081"
"22484","SAN MATEO","CA",2010,35169,16844034,"06081"
"22485","SAN MATEO","CA",2011,35861,17816442.4,"06081"
"22486","SAN MATEO","CA",2012,36129,17509710,"06081"
"22487","SAN MATEO","CA",2013,37142,16532533,"06081"
"22488","SAN MATEO","CA",2014,33882,15682870,"06081"
"22489","SAN MIGUEL","CO",2006,268,67300,"08113"
